"","PC.name","State.name","Candidate.Name","Candidate.Sex","Candidate.Category","Candidate.Age","Party.Abbreviation","Total.Votes.Polled","Position","Total.voters","Total_Electors","TOT_CONTESTANT","POLL.PERCENTAGE","Total.Persons","Total.HinduPersons","Total.Muslim.Persons","Sex Ratio (per 1000)","Average Literacy","INCUMBENT_PARTY"
"173","Coimbatore","Tamil Nadu","KATHIRESAN.C","M","GEN",38,"IND",1333,18,824457,1163781,25,70.84296788,3458045,3044145,211035,"1000","83.98%","CPI"
"174","Coimbatore","Tamil Nadu","MARKANDAN.N","M","GEN",72,"IND",1274,19,824457,1163781,25,70.84296788,3458045,3044145,211035,"1000","83.98%","CPI"
"175","Coimbatore","Tamil Nadu","ARUNACHALAM.K.V","M","GEN",55,"IND",1237,20,824457,1163781,25,70.84296788,3458045,3044145,211035,"1000","83.98%","CPI"
"176","Coimbatore","Tamil Nadu","RAJAPPAN.N","M","GEN",49,"IND",1088,21,824457,1163781,25,70.84296788,3458045,3044145,211035,"1000","83.98%","CPI"
"177","Coimbatore","Tamil Nadu","RAJKIRAN","M","GEN",52,"IND",1069,22,824457,1163781,25,70.84296788,3458045,3044145,211035,"1000","83.98%","CPI"
"178","Coimbatore","Tamil Nadu","NATARAJAN.L","M","GEN",43,"IND",913,23,824457,1163781,25,70.84296788,3458045,3044145,211035,"1000","83.98%","CPI"
"179","Coimbatore","Tamil Nadu","VIJAYAKUMAR.C","M","SC",38,"IND",907,24,824457,1163781,25,70.84296788,3458045,3044145,211035,"1000","83.98%","CPI"
"180","Coimbatore","Tamil Nadu","STEPHEN GANESHAN.S","M","GEN",45,"AIJMK",859,25,824457,1163781,25,70.84296788,3458045,3044145,211035,"1000","83.98%","CPI"
"181","Cuddalore","Tamil Nadu","ALAGIRI S","M","GEN",56,"INC",320473,1,749994,986030,11,76.06198594,2605914,2391675,123749,"987","78.04%","DMK"
"182","Cuddalore","Tamil Nadu","SAMPATH M C","M","GEN",51,"ADMK",296941,2,749994,986030,11,76.06198594,2605914,2391675,123749,"987","78.04%","DMK"
"183","Cuddalore","Tamil Nadu","DHAMOTHARAN M C","M","GEN",57,"DMDK",93172,3,749994,986030,11,76.06198594,2605914,2391675,123749,"987","78.04%","DMK"
"184","Cuddalore","Tamil Nadu","VASANTHI S","F","ST",39,"IND",13400,4,749994,986030,11,76.06198594,2605914,2391675,123749,"987","78.04%","DMK"
"185","Cuddalore","Tamil Nadu","AROKIYADOSS C","M","GEN",60,"BSP",8269,5,749994,986030,11,76.06198594,2605914,2391675,123749,"987","78.04%","DMK"
"186","Cuddalore","Tamil Nadu","PARTHIBAN R","M","GEN",48,"IND",5492,6,749994,986030,11,76.06198594,2605914,2391675,123749,"987","78.04%","DMK"
"187","Cuddalore","Tamil Nadu","KAMARAJ A","M","SC",36,"LJP",5045,7,749994,986030,11,76.06198594,2605914,2391675,123749,"987","78.04%","DMK"
"188","Cuddalore","Tamil Nadu","RAYAR K","M","GEN",50,"IND",2003,8,749994,986030,11,76.06198594,2605914,2391675,123749,"987","78.04%","DMK"
"189","Cuddalore","Tamil Nadu","KANNAN K","M","SC",33,"IND",1644,9,749994,986030,11,76.06198594,2605914,2391675,123749,"987","78.04%","DMK"
"190","Cuddalore","Tamil Nadu","CHANDRA P","F","GEN",47,"IND",1609,10,749994,986030,11,76.06198594,2605914,2391675,123749,"987","78.04%","DMK"
"191","Cuddalore","Tamil Nadu","SENRAYAN A D","M","GEN",33,"IND",1346,11,749994,986030,11,76.06198594,2605914,2391675,123749,"987","78.04%","DMK"
"192","Dharmapuri","Tamil Nadu","THAMARAISELVAN. R","M","GEN",45,"DMK",365812,1,778160,1069601,21,72.7523628,1506843,1452956,38304,"946","68.54%","PMK"
"193","Dharmapuri","Tamil Nadu","SENTHIL. R. DR.","M","GEN",47,"PMK",229870,2,778160,1069601,21,72.7523628,1506843,1452956,38304,"946","68.54%","PMK"
"194","Dharmapuri","Tamil Nadu","ELANGOVAN. V","M","GEN",59,"DMDK",103494,3,778160,1069601,21,72.7523628,1506843,1452956,38304,"946","68.54%","PMK"
"195","Dharmapuri","Tamil Nadu","ASOKAN. G","M","GEN",35,"KNMK",15333,4,778160,1069601,21,72.7523628,1506843,1452956,38304,"946","68.54%","PMK"
"196","Dharmapuri","Tamil Nadu","RAJA. A","M","GEN",47,"IND",10561,5,778160,1069601,21,72.7523628,1506843,1452956,38304,"946","68.54%","PMK"
"197","Dharmapuri","Tamil Nadu","MANI. R","M","GEN",66,"IND",9982,6,778160,1069601,21,72.7523628,1506843,1452956,38304,"946","68.54%","PMK"
"198","Dharmapuri","Tamil Nadu","PADMARAJAN. K. DR.","M","GEN",50,"IND",5571,7,778160,1069601,21,72.7523628,1506843,1452956,38304,"946","68.54%","PMK"
"199","Dharmapuri","Tamil Nadu","PURUSOTHAMAN. V","M","GEN",61,"BSP",5445,8,778160,1069601,21,72.7523628,1506843,1452956,38304,"946","68.54%","PMK"
"200","Dharmapuri","Tamil Nadu","ANANDKUMAR. K","M","GEN",41,"IND",4589,9,778160,1069601,21,72.7523628,1506843,1452956,38304,"946","68.54%","PMK"
"201","Dharmapuri","Tamil Nadu","MURUGAN. G.","M","GEN",40,"IND",4153,10,778160,1069601,21,72.7523628,1506843,1452956,38304,"946","68.54%","PMK"
"202","Dharmapuri","Tamil Nadu","RADHAKRISHNAN. R","M","GEN",53,"IND",4004,11,778160,1069601,21,72.7523628,1506843,1452956,38304,"946","68.54%","PMK"
"203","Dharmapuri","Tamil Nadu","SAMPATHKUMAR. R.","M","GEN",30,"IND",3092,12,778160,1069601,21,72.7523628,1506843,1452956,38304,"946","68.54%","PMK"
"204","Dharmapuri","Tamil Nadu","SRIRAMACHANDRAN","M","GEN",28,"IND",2652,13,778160,1069601,21,72.7523628,1506843,1452956,38304,"946","68.54%","PMK"
"205","Dharmapuri","Tamil Nadu","ANNADURAI. K","M","GEN",40,"UMK",2434,14,778160,1069601,21,72.7523628,1506843,1452956,38304,"946","68.54%","PMK"
"206","Dharmapuri","Tamil Nadu","SIVAN. K","M","GEN",37,"IND",2411,15,778160,1069601,21,72.7523628,1506843,1452956,38304,"946","68.54%","PMK"
"207","Dharmapuri","Tamil Nadu","GOVINDARAJ. S.","M","GEN",48,"IND",1944,16,778160,1069601,21,72.7523628,1506843,1452956,38304,"946","68.54%","PMK"
"208","Dharmapuri","Tamil Nadu","GUNASEKARAN. D","M","SC",38,"MMKA",1726,17,778160,1069601,21,72.7523628,1506843,1452956,38304,"946","68.54%","PMK"
"209","Dharmapuri","Tamil Nadu","SARAVANAN. S.","M","GEN",36,"IND",1553,18,778160,1069601,21,72.7523628,1506843,1452956,38304,"946","68.54%","PMK"
"210","Dharmapuri","Tamil Nadu","KARUPPUSAMY. S","M","GEN",25,"IND",1293,19,778160,1069601,21,72.7523628,1506843,1452956,38304,"946","68.54%","PMK"
"211","Dharmapuri","Tamil Nadu","ARIVAZHAGAN. P","M","GEN",38,"IND",1285,20,778160,1069601,21,72.7523628,1506843,1452956,38304,"946","68.54%","PMK"
"212","Dharmapuri","Tamil Nadu","VELMURUGAN. P.","M","GEN",39,"IND",898,21,778160,1069601,21,72.7523628,1506843,1452956,38304,"946","68.54%","PMK"
"213","Dindigul","Tamil Nadu","CHITTHAN N S V","M","GEN",75,"INC",361545,1,820561,1085696,19,75.57925976,2159775,1879494,105012,"998","76.26%","INC"
"214","Dindigul","Tamil Nadu","BAALASUBRAMANI P","M","GEN",53,"ADMK",307198,2,820561,1085696,19,75.57925976,2159775,1879494,105012,"998","76.26%","INC"
"215","Dindigul","Tamil Nadu","MUTHUVELRAJ P","M","GEN",59,"DMDK",100788,3,820561,1085696,19,75.57925976,2159775,1879494,105012,"998","76.26%","INC"
"216","Dindigul","Tamil Nadu","SRINIVASA BABU M","M","GEN",31,"BSP",6960,4,820561,1085696,19,75.57925976,2159775,1879494,105012,"998","76.26%","INC"
"217","Dindigul","Tamil Nadu","MOTILAL K.A","M","GEN",52,"IND",6706,5,820561,1085696,19,75.57925976,2159775,1879494,105012,"998","76.26%","INC"
"218","Dindigul","Tamil Nadu","SELLAMUTHU K M","M","GEN",38,"KNMK",6411,6,820561,1085696,19,75.57925976,2159775,1879494,105012,"998","76.26%","INC"
"219","Dindigul","Tamil Nadu","DURAI K","M","GEN",27,"IND",6063,7,820561,1085696,19,75.57925976,2159775,1879494,105012,"998","76.26%","INC"
"220","Dindigul","Tamil Nadu","MANIKANDA PRABU G","M","SC",28,"IND",5331,8,820561,1085696,19,75.57925976,2159775,1879494,105012,"998","76.26%","INC"
"221","Dindigul","Tamil Nadu","SHEIK AYUB KHAN S","M","GEN",42,"IND",4264,9,820561,1085696,19,75.57925976,2159775,1879494,105012,"998","76.26%","INC"
"222","Dindigul","Tamil Nadu","DHANASEELI K","F","GEN",33,"IND",3697,10,820561,1085696,19,75.57925976,2159775,1879494,105012,"998","76.26%","INC"
"223","Dindigul","Tamil Nadu","RAMARAJ P","M","GEN",28,"IND",2812,11,820561,1085696,19,75.57925976,2159775,1879494,105012,"998","76.26%","INC"
"224","Dindigul","Tamil Nadu","DAISY RANI S","F","GEN",46,"RKSP",1399,12,820561,1085696,19,75.57925976,2159775,1879494,105012,"998","76.26%","INC"
"225","Dindigul","Tamil Nadu","MAHAMUNI S","M","SC",26,"IND",1350,13,820561,1085696,19,75.57925976,2159775,1879494,105012,"998","76.26%","INC"
"226","Dindigul","Tamil Nadu","LOGANATHAN V","M","GEN",29,"SP",1278,14,820561,1085696,19,75.57925976,2159775,1879494,105012,"998","76.26%","INC"
"227","Dindigul","Tamil Nadu","SELVARAJ I","M","GEN",40,"AIJMK",1245,15,820561,1085696,19,75.57925976,2159775,1879494,105012,"998","76.26%","INC"
"228","Dindigul","Tamil Nadu","THANGAPANDIAN R","M","SC",38,"IND",1148,16,820561,1085696,19,75.57925976,2159775,1879494,105012,"998","76.26%","INC"
"229","Dindigul","Tamil Nadu","SUBRAMANIAN R","M","GEN",58,"IND",880,17,820561,1085696,19,75.57925976,2159775,1879494,105012,"998","76.26%","INC"
"230","Dindigul","Tamil Nadu","SADHASIVAM N","M","GEN",59,"IND",749,18,820561,1085696,19,75.57925976,2159775,1879494,105012,"998","76.26%","INC"
"231","Dindigul","Tamil Nadu","KARUPPUSAMY P","M","SC",45,"IND",734,19,820561,1085696,19,75.57925976,2159775,1879494,105012,"998","76.26%","INC"
"232","Erode","Tamil Nadu","GANESHAMURTHI.A.","M","GEN",61,"MDMK",284148,1,767466,1010079,25,75.98078962,2251744,2115455,76098,"993","72.58%",NA
"233","Erode","Tamil Nadu","ELANGOVAN.E.V.K.S.","M","GEN",60,"INC",234812,2,767466,1010079,25,75.98078962,2251744,2115455,76098,"993","72.58%",NA
"234","Erode","Tamil Nadu","BALASUBRAMANIAM.C","M","GEN",47,"KNMK",106604,3,767466,1010079,25,75.98078962,2251744,2115455,76098,"993","72.58%",NA
"235","Erode","Tamil Nadu","MUTHUVENKATESHWARAN.K.G.","M","GEN",29,"DMDK",91008,4,767466,1010079,25,75.98078962,2251744,2115455,76098,"993","72.58%",NA
"236","Erode","Tamil Nadu","PALANISAMY.N.P.","M","GEN",48,"BJP",8429,5,767466,1010079,25,75.98078962,2251744,2115455,76098,"993","72.58%",NA
"237","Erode","Tamil Nadu","SIVASANKAR.S.","M","GEN",27,"IND",6802,6,767466,1010079,25,75.98078962,2251744,2115455,76098,"993","72.58%",NA
"238","Erode","Tamil Nadu","SHIVAKUMARI","F","GEN",41,"BSP",3980,7,767466,1010079,25,75.98078962,2251744,2115455,76098,"993","72.58%",NA
"239","Erode","Tamil Nadu","SHANMUGAM.P.N.","M","GEN",60,"IND",3749,8,767466,1010079,25,75.98078962,2251744,2115455,76098,"993","72.58%",NA
"240","Erode","Tamil Nadu","JOE DAVID.D.","M","GEN",33,"IND",2917,9,767466,1010079,25,75.98078962,2251744,2115455,76098,"993","72.58%",NA
"241","Erode","Tamil Nadu","CHRISTHURAJ.M.","M","GEN",48,"IND",2866,10,767466,1010079,25,75.98078962,2251744,2115455,76098,"993","72.58%",NA
"242","Erode","Tamil Nadu","SUKUMARAN.E.R","M","SC",62,"IND",2808,11,767466,1010079,25,75.98078962,2251744,2115455,76098,"993","72.58%",NA
"243","Erode","Tamil Nadu","GOVINDHASAMY.P.","M","SC",45,"IND",2037,12,767466,1010079,25,75.98078962,2251744,2115455,76098,"993","72.58%",NA
"244","Erode","Tamil Nadu","KATHIRVEL.A","M","SC",45,"IND",1889,13,767466,1010079,25,75.98078962,2251744,2115455,76098,"993","72.58%",NA
"245","Erode","Tamil Nadu","SANMUGASUNDRAM.N.","M","GEN",39,"IND",1842,14,767466,1010079,25,75.98078962,2251744,2115455,76098,"993","72.58%",NA
"246","Erode","Tamil Nadu","RAVICHANDRAN.M.","M","GEN",41,"IND",1659,15,767466,1010079,25,75.98078962,2251744,2115455,76098,"993","72.58%",NA
"247","Erode","Tamil Nadu","DEVI.M.","F","SC",26,"LJP",1446,16,767466,1010079,25,75.98078962,2251744,2115455,76098,"993","72.58%",NA
"248","Erode","Tamil Nadu","VIMALADEVI.S.","F","GEN",33,"IND",1413,17,767466,1010079,25,75.98078962,2251744,2115455,76098,"993","72.58%",NA
"249","Erode","Tamil Nadu","SUBRAMANIAM.K","M","GEN",41,"IND",1388,18,767466,1010079,25,75.98078962,2251744,2115455,76098,"993","72.58%",NA
"250","Erode","Tamil Nadu","ELANGOVAN.K.K.S","M","GEN",37,"IND",1297,19,767466,1010079,25,75.98078962,2251744,2115455,76098,"993","72.58%",NA
"251","Erode","Tamil Nadu","MANOHARAN.V.","M","GEN",57,"IND",1156,20,767466,1010079,25,75.98078962,2251744,2115455,76098,"993","72.58%",NA
"252","Erode","Tamil Nadu","KUPPUSAMY.R.","M","GEN",61,"IND",1146,21,767466,1010079,25,75.98078962,2251744,2115455,76098,"993","72.58%",NA
"253","Erode","Tamil Nadu","GOVANAM THANGAVEL.K.S.","M","GEN",50,"IND",1055,22,767466,1010079,25,75.98078962,2251744,2115455,76098,"993","72.58%",NA
"254","Erode","Tamil Nadu","PERUMAL.S","M","SC",54,"IND",1024,23,767466,1010079,25,75.98078962,2251744,2115455,76098,"993","72.58%",NA
"255","Erode","Tamil Nadu","MINNAL MURUGESH.R.","M","GEN",42,"IND",805,24,767466,1010079,25,75.98078962,2251744,2115455,76098,"993","72.58%",NA
"256","Erode","Tamil Nadu","SENTHIL RAJA.M","M","GEN",34,"IND",720,25,767466,1010079,25,75.98078962,2251744,2115455,76098,"993","72.58%",NA
"257","Kallakurichi","Tamil Nadu","SANKAR ADHI","M","GEN",52,"DMK",363601,1,854955,1106352,29,77.2769426,3458873,3174941,133896,"987","71.88%",NA
"258","Kallakurichi","Tamil Nadu","DHANARAJU K","M","GEN",52,"PMK",254993,2,854955,1106352,29,77.2769426,3458873,3174941,133896,"987","71.88%",NA
"259","Kallakurichi","Tamil Nadu","SUDHISH L K","M","GEN",41,"DMDK",132223,3,854955,1106352,29,77.2769426,3458873,3174941,133896,"987","71.88%",NA
"260","Kallakurichi","Tamil Nadu","RAMESH S","M","GEN",32,"KNMK",17818,4,854955,1106352,29,77.2769426,3458873,3174941,133896,"987","71.88%",NA
"261","Kallakurichi","Tamil Nadu","ARUN KENNEDI A","M","GEN",44,"IND",13216,5,854955,1106352,29,77.2769426,3458873,3174941,133896,"987","71.88%",NA
"262","Kallakurichi","Tamil Nadu","VIJAYA RAJENDHAR T","M","GEN",52,"IND",8211,6,854955,1106352,29,77.2769426,3458873,3174941,133896,"987","71.88%",NA
"263","Kallakurichi","Tamil Nadu","SIVARAMAN G","M","GEN",33,"IND",7463,7,854955,1106352,29,77.2769426,3458873,3174941,133896,"987","71.88%",NA
"264","Kallakurichi","Tamil Nadu","SATHISH BABU S","M","GEN",35,"IND",7136,8,854955,1106352,29,77.2769426,3458873,3174941,133896,"987","71.88%",NA
"265","Kallakurichi","Tamil Nadu","SELVARAJU J","M","GEN",26,"IND",7012,9,854955,1106352,29,77.2769426,3458873,3174941,133896,"987","71.88%",NA
"266","Kallakurichi","Tamil Nadu","SENTHILKUMAR K","M","SC",35,"BSP",6030,10,854955,1106352,29,77.2769426,3458873,3174941,133896,"987","71.88%",NA
"267","Kallakurichi","Tamil Nadu","DHANARAJ T","M","GEN",35,"IND",5789,11,854955,1106352,29,77.2769426,3458873,3174941,133896,"987","71.88%",NA
"268","Kallakurichi","Tamil Nadu","NALLATHAMBI C","M","SC",31,"IND",3465,12,854955,1106352,29,77.2769426,3458873,3174941,133896,"987","71.88%",NA
"269","Kallakurichi","Tamil Nadu","ANANDHADASS C","M","SC",27,"LJP",3414,13,854955,1106352,29,77.2769426,3458873,3174941,133896,"987","71.88%",NA
"270","Kallakurichi","Tamil Nadu","VASU V","M","GEN",50,"IND",3146,14,854955,1106352,29,77.2769426,3458873,3174941,133896,"987","71.88%",NA
"271","Kallakurichi","Tamil Nadu","SADEESH A","M","GEN",30,"IND",3105,15,854955,1106352,29,77.2769426,3458873,3174941,133896,"987","71.88%",NA
"272","Kallakurichi","Tamil Nadu","GOVINDARAJAN K M","M","GEN",73,"AIVP",2082,16,854955,1106352,29,77.2769426,3458873,3174941,133896,"987","71.88%",NA
"273","Kallakurichi","Tamil Nadu","RAJENTHREN M","M","GEN",38,"IND",1827,17,854955,1106352,29,77.2769426,3458873,3174941,133896,"987","71.88%",NA
"274","Kallakurichi","Tamil Nadu","SELVAM K","M","GEN",39,"IND",1786,18,854955,1106352,29,77.2769426,3458873,3174941,133896,"987","71.88%",NA
"275","Kallakurichi","Tamil Nadu","MANICKAM V","M","GEN",57,"IND",1626,19,854955,1106352,29,77.2769426,3458873,3174941,133896,"987","71.88%",NA
"276","Kallakurichi","Tamil Nadu","RAJAMANICKAM K","M","GEN",52,"IND",1621,20,854955,1106352,29,77.2769426,3458873,3174941,133896,"987","71.88%",NA
"277","Kallakurichi","Tamil Nadu","INIYADAYALAN G","M","GEN",55,"IND",1531,21,854955,1106352,29,77.2769426,3458873,3174941,133896,"987","71.88%",NA
"278","Kallakurichi","Tamil Nadu","KESAVAN ANNA","M","SC",63,"JMM",1400,22,854955,1106352,29,77.2769426,3458873,3174941,133896,"987","71.88%",NA
"279","Kallakurichi","Tamil Nadu","RAJENTHREN D","M","GEN",50,"IND",1259,23,854955,1106352,29,77.2769426,3458873,3174941,133896,"987","71.88%",NA
"280","Kallakurichi","Tamil Nadu","GANESAN K","M","GEN",32,"IND",1171,24,854955,1106352,29,77.2769426,3458873,3174941,133896,"987","71.88%",NA
"281","Kallakurichi","Tamil Nadu","YUVARAJ R","M","GEN",34,"IND",1155,25,854955,1106352,29,77.2769426,3458873,3174941,133896,"987","71.88%",NA
"282","Kallakurichi","Tamil Nadu","NAVARATTHINAM A","F","SC",31,"IND",836,26,854955,1106352,29,77.2769426,3458873,3174941,133896,"987","71.88%",NA
"283","Kallakurichi","Tamil Nadu","DINESH M","M","SC",32,"IND",761,27,854955,1106352,29,77.2769426,3458873,3174941,133896,"987","71.88%",NA
"284","Kallakurichi","Tamil Nadu","MANNAN M P","M","SC",48,"IND",659,28,854955,1106352,29,77.2769426,3458873,3174941,133896,"987","71.88%",NA
"285","Kallakurichi","Tamil Nadu","RAMAJAYAM P M","M","SC",52,"IND",619,29,854955,1106352,29,77.2769426,3458873,3174941,133896,"987","71.88%",NA
"286","Kancheepuram","Tamil Nadu","VISWANATHAN.P","M","SC",44,"INC",330237,1,787103,1060188,20,74.24183258,3998252,3537399,173785,"986","84.49%",NA
"287","Kancheepuram","Tamil Nadu","RAMAKRISHNAN.DR.E","M","SC",57,"ADMK",317134,2,787103,1060188,20,74.24183258,3998252,3537399,173785,"986","84.49%",NA
"288","Kancheepuram","Tamil Nadu","TAMILVENDAN.T","M","SC",39,"DMDK",103560,3,787103,1060188,20,74.24183258,3998252,3537399,173785,"986","84.49%",NA
"289","Kancheepuram","Tamil Nadu","UTHRAPATHI.K","M","SC",59,"BSP",5663,4,787103,1060188,20,74.24183258,3998252,3537399,173785,"986","84.49%",NA
"290","Kancheepuram","Tamil Nadu","MATHIYALAGAN.K","M","SC",33,"IND",5161,5,787103,1060188,20,74.24183258,3998252,3537399,173785,"986","84.49%",NA
"291","Kancheepuram","Tamil Nadu","SIVASANKARAN.A","M","SC",47,"AIJMK",4625,6,787103,1060188,20,74.24183258,3998252,3537399,173785,"986","84.49%",NA
"292","Kancheepuram","Tamil Nadu","MINNAL SRINIVASAN. M.A.,M.PHIL.","M","SC",26,"IND",3894,7,787103,1060188,20,74.24183258,3998252,3537399,173785,"986","84.49%",NA
"293","Kancheepuram","Tamil Nadu","RUPADEVI. R.V","F","SC",42,"IND",2952,8,787103,1060188,20,74.24183258,3998252,3537399,173785,"986","84.49%",NA
"294","Kancheepuram","Tamil Nadu","MAGESHKUMAR.E","M","SC",30,"IND",2181,9,787103,1060188,20,74.24183258,3998252,3537399,173785,"986","84.49%",NA
"295","Kancheepuram","Tamil Nadu","JAYAKUMAR.P.S","M","SC",50,"IND",1805,10,787103,1060188,20,74.24183258,3998252,3537399,173785,"986","84.49%",NA
"296","Kancheepuram","Tamil Nadu","PAKKIRI  AMBADKAR.K.V","M","SC",42,"JMM",1615,11,787103,1060188,20,74.24183258,3998252,3537399,173785,"986","84.49%",NA
"297","Kancheepuram","Tamil Nadu","SATHIYAVASAN. M.V.","M","SC",40,"IND",1185,12,787103,1060188,20,74.24183258,3998252,3537399,173785,"986","84.49%",NA
"298","Kancheepuram","Tamil Nadu","SIVALINGAM.D","M","SC",43,"IND",1019,13,787103,1060188,20,74.24183258,3998252,3537399,173785,"986","84.49%",NA
"299","Kancheepuram","Tamil Nadu","SELVAM.G","M","SC",33,"IND",974,14,787103,1060188,20,74.24183258,3998252,3537399,173785,"986","84.49%",NA
"300","Kancheepuram","Tamil Nadu","MANIMARAN.K","M","SC",37,"IND",955,15,787103,1060188,20,74.24183258,3998252,3537399,173785,"986","84.49%",NA
"301","Kancheepuram","Tamil Nadu","ANBURAAJ.R.K.","M","SC",43,"IND",877,16,787103,1060188,20,74.24183258,3998252,3537399,173785,"986","84.49%",NA
"302","Kancheepuram","Tamil Nadu","THIYAGARAJAN.M","M","SC",33,"IND",862,17,787103,1060188,20,74.24183258,3998252,3537399,173785,"986","84.49%",NA
"303","Kancheepuram","Tamil Nadu","DAHKSHNA MOORTHY.T","M","SC",40,"IND",761,18,787103,1060188,20,74.24183258,3998252,3537399,173785,"986","84.49%",NA
"304","Kancheepuram","Tamil Nadu","MURUGASAN.B","M","SC",39,"IND",754,19,787103,1060188,20,74.24183258,3998252,3537399,173785,"986","84.49%",NA
"305","Kancheepuram","Tamil Nadu","JAWAHARLAL NEHRU.P","M","SC",42,"LJP",696,20,787103,1060188,20,74.24183258,3998252,3537399,173785,"986","84.49%",NA
"306","Kanniyakumari","Tamil Nadu","HELEN DAVIDSON  J","F","GEN",37,"DMK",320161,1,765663,1178047,22,64.99426593,1870374,909872,78590,"1019","91.75%",NA
"307","Kanniyakumari","Tamil Nadu","RADHAKRISHNAN P","M","GEN",55,"BJP",254474,2,765663,1178047,22,64.99426593,1870374,909872,78590,"1019","91.75%",NA
"308","Kanniyakumari","Tamil Nadu","BELLARMIN  AV","M","GEN",55,"CPM",85583,3,765663,1178047,22,64.99426593,1870374,909872,78590,"1019","91.75%",NA
"309","Kanniyakumari","Tamil Nadu","AUSTIN . S","M","GEN",50,"DMDK",68472,4,765663,1178047,22,64.99426593,1870374,909872,78590,"1019","91.75%",NA
"310","Kanniyakumari","Tamil Nadu","SIVAKAMI.P","F","SC",53,"BSP",6400,5,765663,1178047,22,64.99426593,1870374,909872,78590,"1019","91.75%",NA
"311","Kanniyakumari","Tamil Nadu","MANOHARAN S","M","SC",30,"IND",5063,6,765663,1178047,22,64.99426593,1870374,909872,78590,"1019","91.75%",NA
"312","Kanniyakumari","Tamil Nadu","RADHAKRISHNAN C","M","GEN",39,"IND",4400,7,765663,1178047,22,64.99426593,1870374,909872,78590,"1019","91.75%",NA
"313","Kanniyakumari","Tamil Nadu","VENU K","M","GEN",41,"IND",3182,8,765663,1178047,22,64.99426593,1870374,909872,78590,"1019","91.75%",NA
"314","Kanniyakumari","Tamil Nadu","WILSON","M","GEN",44,"IND",2925,9,765663,1178047,22,64.99426593,1870374,909872,78590,"1019","91.75%",NA
"315","Kanniyakumari","Tamil Nadu","ARUL THUMILAN .D","M","GEN",31,"LJP",2812,10,765663,1178047,22,64.99426593,1870374,909872,78590,"1019","91.75%",NA
"316","Kanniyakumari","Tamil Nadu","NALLATHAMBY C","M","SC",61,"IND",2448,11,765663,1178047,22,64.99426593,1870374,909872,78590,"1019","91.75%",NA
"317","Kanniyakumari","Tamil Nadu","BALASUBRAMONIAN  T","M","GEN",42,"ABHM",1698,12,765663,1178047,22,64.99426593,1870374,909872,78590,"1019","91.75%",NA
"318","Kanniyakumari","Tamil Nadu","JAYASINGH K","M","GEN",38,"IND",1268,13,765663,1178047,22,64.99426593,1870374,909872,78590,"1019","91.75%",NA
"319","Kanniyakumari","Tamil Nadu","THANKAMONY C","M","GEN",49,"IND",1266,14,765663,1178047,22,64.99426593,1870374,909872,78590,"1019","91.75%",NA
"320","Kanniyakumari","Tamil Nadu","LEKSHMANAN . S","M","GEN",42,"IND",1065,15,765663,1178047,22,64.99426593,1870374,909872,78590,"1019","91.75%",NA
"321","Kanniyakumari","Tamil Nadu","SIVAKUMAR S","M","GEN",38,"IND",996,16,765663,1178047,22,64.99426593,1870374,909872,78590,"1019","91.75%",NA
"322","Kanniyakumari","Tamil Nadu","JOHNSON S","M","GEN",45,"IND",764,17,765663,1178047,22,64.99426593,1870374,909872,78590,"1019","91.75%",NA
"323","Kanniyakumari","Tamil Nadu","SATHEES C","M","SC",25,"IND",762,18,765663,1178047,22,64.99426593,1870374,909872,78590,"1019","91.75%",NA
"324","Kanniyakumari","Tamil Nadu","PAULRAJ  C.M","M","GEN",44,"IND",619,19,765663,1178047,22,64.99426593,1870374,909872,78590,"1019","91.75%",NA
"325","Kanniyakumari","Tamil Nadu","RADHAKRISHNAN .C.P","M","GEN",58,"IND",525,20,765663,1178047,22,64.99426593,1870374,909872,78590,"1019","91.75%",NA
"326","Kanniyakumari","Tamil Nadu","EMMI","F","GEN",28,"IND",445,21,765663,1178047,22,64.99426593,1870374,909872,78590,"1019","91.75%",NA
"327","Kanniyakumari","Tamil Nadu","KUMAR C","M","SC",40,"IND",333,22,765663,1178047,22,64.99426593,1870374,909872,78590,"1019","91.75%",NA
"328","Karur","Tamil Nadu","THAMBIDURAI.M","M","GEN",62,"ADMK",380542,1,825125,1012924,38,81.45971465,1064493,993666,53292,"1015","75.6%","DMK"
"329","Karur","Tamil Nadu","PALLANISHAMY. K.C.","M","GEN",74,"DMK",333288,2,825125,1012924,38,81.45971465,1064493,993666,53292,"1015","75.6%","DMK"
"330","Karur","Tamil Nadu","RAMANATHAN.R","M","GEN",53,"DMDK",51196,3,825125,1012924,38,81.45971465,1064493,993666,53292,"1015","75.6%","DMK"
"331","Karur","Tamil Nadu","NATARAJAN.R","M","GEN",50,"KNMK",14269,4,825125,1012924,38,81.45971465,1064493,993666,53292,"1015","75.6%","DMK"
"332","Karur","Tamil Nadu","SHANKAR. K","M","GEN",37,"IND",6519,5,825125,1012924,38,81.45971465,1064493,993666,53292,"1015","75.6%","DMK"
"333","Karur","Tamil Nadu","KARVENTHAN. T","M","GEN",30,"IND",5553,6,825125,1012924,38,81.45971465,1064493,993666,53292,"1015","75.6%","DMK"
"334","Karur","Tamil Nadu","DHARMALINGAM.R","M","GEN",33,"BSP",5413,7,825125,1012924,38,81.45971465,1064493,993666,53292,"1015","75.6%","DMK"
