"","PC.name","State.name","Candidate.Name","Candidate.Sex","Candidate.Category","Candidate.Age","Party.Abbreviation","Total.Votes.Polled","Position","Total.voters","Total_Electors","TOT_CONTESTANT","POLL.PERCENTAGE","Total.Persons","Total.HinduPersons","Total.Muslim.Persons","Sex Ratio (per 1000)","Average Literacy","INCUMBENT_PARTY"
"664","Hamirpur","Uttar Pradesh","KANTI","F","GEN",43,"LD",1854,14,725511,1498840,16,48.40483307,1104285,1010014,91269,"861","68.77%","SP"
"665","Hamirpur","Uttar Pradesh","GIRDHARILAL","M","SC",70,"NELU",1804,15,725511,1498840,16,48.40483307,1104285,1010014,91269,"861","68.77%","SP"
"666","Hamirpur","Uttar Pradesh","KAPIL KUMAR","M","GEN",30,"NLHP",1670,16,725511,1498840,16,48.40483307,1104285,1010014,91269,"861","68.77%","SP"
"667","Hardoi","Uttar Pradesh","USHA VERMA","F","SC",43,"SP",294030,1,574637,1416949,11,40.55452949,4092845,3508131,556219,"868","64.57%","SP"
"668","Hardoi","Uttar Pradesh","RAM KUMAR KURIL","M","SC",47,"BSP",201095,2,574637,1416949,11,40.55452949,4092845,3508131,556219,"868","64.57%","SP"
"669","Hardoi","Uttar Pradesh","PURNIMA VERMA","F","SC",52,"BJP",54115,3,574637,1416949,11,40.55452949,4092845,3508131,556219,"868","64.57%","SP"
"670","Hardoi","Uttar Pradesh","SHIV KUMAR","M","SC",58,"IND",13000,4,574637,1416949,11,40.55452949,4092845,3508131,556219,"868","64.57%","SP"
"671","Hardoi","Uttar Pradesh","BALAKRAM","M","SC",48,"RJPK",3247,5,574637,1416949,11,40.55452949,4092845,3508131,556219,"868","64.57%","SP"
"672","Hardoi","Uttar Pradesh","JAGANNATH","M","SC",45,"IND",2203,6,574637,1416949,11,40.55452949,4092845,3508131,556219,"868","64.57%","SP"
"673","Hardoi","Uttar Pradesh","RAJENDRA KUMAR","M","SC",49,"IND",1881,7,574637,1416949,11,40.55452949,4092845,3508131,556219,"868","64.57%","SP"
"674","Hardoi","Uttar Pradesh","HARIBAKHSH","M","SC",50,"NBNP",1764,8,574637,1416949,11,40.55452949,4092845,3508131,556219,"868","64.57%","SP"
"675","Hardoi","Uttar Pradesh","BHAIYA LAL ALIAS CHAMAN BABU","M","SC",35,"RSMD",1216,9,574637,1416949,11,40.55452949,4092845,3508131,556219,"868","64.57%","SP"
"676","Hardoi","Uttar Pradesh","USHA","F","SC",48,"IND",1124,10,574637,1416949,11,40.55452949,4092845,3508131,556219,"868","64.57%","SP"
"677","Hardoi","Uttar Pradesh","SHANTISWAROOP","M","SC",52,"RPI",924,11,574637,1416949,11,40.55452949,4092845,3508131,556219,"868","64.57%","SP"
"678","Hathras","Uttar Pradesh","SARIKA SINGH","F","SC",29,"RLD",247927,1,648468,1437725,10,45.10375767,3673889,2904140,729283,"882","67.52%","BJP"
"679","Hathras","Uttar Pradesh","RAJENDRA KUMAR","M","SC",43,"BSP",211075,2,648468,1437725,10,45.10375767,3673889,2904140,729283,"882","67.52%","BJP"
"680","Hathras","Uttar Pradesh","ANAR SINGH","M","SC",48,"SP",115187,3,648468,1437725,10,45.10375767,3673889,2904140,729283,"882","67.52%","BJP"
"681","Hathras","Uttar Pradesh","PRADEEP CHANDEL","M","SC",31,"INC",57515,4,648468,1437725,10,45.10375767,3673889,2904140,729283,"882","67.52%","BJP"
"682","Hathras","Uttar Pradesh","SHIV SINGH","M","SC",39,"IND",6349,5,648468,1437725,10,45.10375767,3673889,2904140,729283,"882","67.52%","BJP"
"683","Hathras","Uttar Pradesh","JAIPRAKASH","M","SC",59,"RTKP",2828,6,648468,1437725,10,45.10375767,3673889,2904140,729283,"882","67.52%","BJP"
"684","Hathras","Uttar Pradesh","SURESH BABU","M","SC",35,"BSKPB",2822,7,648468,1437725,10,45.10375767,3673889,2904140,729283,"882","67.52%","BJP"
"685","Hathras","Uttar Pradesh","PREMLATA","F","SC",35,"RPI(A)",1901,8,648468,1437725,10,45.10375767,3673889,2904140,729283,"882","67.52%","BJP"
"686","Hathras","Uttar Pradesh","MATHURA PRASAD","M","SC",30,"IND",1492,9,648468,1437725,10,45.10375767,3673889,2904140,729283,"882","67.52%","BJP"
"687","Hathras","Uttar Pradesh","PRADEEP KUMAR","M","SC",38,"ASP",1372,10,648468,1437725,10,45.10375767,3673889,2904140,729283,"882","67.52%","BJP"
"688","Jalaun","Uttar Pradesh","GHANSYAM ANURAGI","M","SC",35,"SP",283023,1,797678,1684988,16,47.34027779,1689974,1509708,171581,"865","73.75%","BJP"
"689","Jalaun","Uttar Pradesh","TILAK CHANDRA AHIRWAR","M","SC",40,"BSP",271614,2,797678,1684988,16,47.34027779,1689974,1509708,171581,"865","73.75%","BJP"
"690","Jalaun","Uttar Pradesh","BHANU PRATAP SINGH VERMA","M","SC",50,"BJP",131259,3,797678,1684988,16,47.34027779,1689974,1509708,171581,"865","73.75%","BJP"
"691","Jalaun","Uttar Pradesh","DR. BABU RAMADHIN AHIRWAR","M","SC",58,"INC",77459,4,797678,1684988,16,47.34027779,1689974,1509708,171581,"865","73.75%","BJP"
"692","Jalaun","Uttar Pradesh","VASHUDEV","M","SC",31,"IND",7137,5,797678,1684988,16,47.34027779,1689974,1509708,171581,"865","73.75%","BJP"
"693","Jalaun","Uttar Pradesh","NATHURAM VERMA LOHIA","M","SC",63,"NCP",4751,6,797678,1684988,16,47.34027779,1689974,1509708,171581,"865","73.75%","BJP"
"694","Jalaun","Uttar Pradesh","RAM JI","M","SC",49,"IND",4230,7,797678,1684988,16,47.34027779,1689974,1509708,171581,"865","73.75%","BJP"
"695","Jalaun","Uttar Pradesh","PRATAP SINGH KATHARIYA","M","SC",39,"NELU",2803,8,797678,1684988,16,47.34027779,1689974,1509708,171581,"865","73.75%","BJP"
"696","Jalaun","Uttar Pradesh","KASHIRAM","M","SC",35,"CPI(ML)(L)",2753,9,797678,1684988,16,47.34027779,1689974,1509708,171581,"865","73.75%","BJP"
"697","Jalaun","Uttar Pradesh","PRABHA VERMA","F","SC",25,"AD",2533,10,797678,1684988,16,47.34027779,1689974,1509708,171581,"865","73.75%","BJP"
"698","Jalaun","Uttar Pradesh","BHAGGOOLAL VALMIKI","M","SC",50,"RSMD",2377,11,797678,1684988,16,47.34027779,1689974,1509708,171581,"865","73.75%","BJP"
"699","Jalaun","Uttar Pradesh","HUKUM","M","SC",52,"JPS",2086,12,797678,1684988,16,47.34027779,1689974,1509708,171581,"865","73.75%","BJP"
"700","Jalaun","Uttar Pradesh","BHURI DEVI","F","SC",54,"IND",1864,13,797678,1684988,16,47.34027779,1689974,1509708,171581,"865","73.75%","BJP"
"701","Jalaun","Uttar Pradesh","MEVALAL","M","SC",61,"IND",1823,14,797678,1684988,16,47.34027779,1689974,1509708,171581,"865","73.75%","BJP"
"702","Jalaun","Uttar Pradesh","SANJAY KUMAR","M","SC",28,"RAJUP",954,15,797678,1684988,16,47.34027779,1689974,1509708,171581,"865","73.75%","BJP"
"703","Jalaun","Uttar Pradesh","DASHRATH SINGH AHIRWAR","M","SC",27,"RDMP",918,16,797678,1684988,16,47.34027779,1689974,1509708,171581,"865","73.75%","BJP"
"704","Jaunpur","Uttar Pradesh","DHANANJAY SINGH","M","GEN",33,"BSP",302618,1,764069,1662127,16,45.96935132,4494204,3981502,483750,"1024","71.55%","SP"
"705","Jaunpur","Uttar Pradesh","PARAS NATH YADAVA","M","GEN",54,"SP",222267,2,764069,1662127,16,45.96935132,4494204,3981502,483750,"1024","71.55%","SP"
"706","Jaunpur","Uttar Pradesh","SEEMA","F","GEN",37,"BJP",143377,3,764069,1662127,16,45.96935132,4494204,3981502,483750,"1024","71.55%","SP"
"707","Jaunpur","Uttar Pradesh","TASLEEM AHMED REHMANI","M","GEN",45,"IND",51278,4,764069,1662127,16,45.96935132,4494204,3981502,483750,"1024","71.55%","SP"
"708","Jaunpur","Uttar Pradesh","AJAY KASYAP - GUDDU","M","GEN",26,"IND",10902,5,764069,1662127,16,45.96935132,4494204,3981502,483750,"1024","71.55%","SP"
"709","Jaunpur","Uttar Pradesh","RAJESH S/O RAMESHCHANDRA","M","GEN",30,"AD",6931,6,764069,1662127,16,45.96935132,4494204,3981502,483750,"1024","71.55%","SP"
"710","Jaunpur","Uttar Pradesh","RAJESH S/O RAMYAGYA","M","GEN",32,"EKSP",6872,7,764069,1662127,16,45.96935132,4494204,3981502,483750,"1024","71.55%","SP"
"711","Jaunpur","Uttar Pradesh","JAGDISH CHANDRA ASTHANA","M","GEN",62,"IND",4862,8,764069,1662127,16,45.96935132,4494204,3981502,483750,"1024","71.55%","SP"
"712","Jaunpur","Uttar Pradesh","ACHHEYLAL NISHAD","M","GEN",61,"NELU",3219,9,764069,1662127,16,45.96935132,4494204,3981502,483750,"1024","71.55%","SP"
"713","Jaunpur","Uttar Pradesh","RAJKISHUN","M","GEN",26,"RSBP",2396,10,764069,1662127,16,45.96935132,4494204,3981502,483750,"1024","71.55%","SP"
"714","Jaunpur","Uttar Pradesh","RAVI SHANKAR","M","GEN",38,"LJP",2172,11,764069,1662127,16,45.96935132,4494204,3981502,483750,"1024","71.55%","SP"
"715","Jaunpur","Uttar Pradesh","SHEETALA PRASAD","M","GEN",51,"RSP",2116,12,764069,1662127,16,45.96935132,4494204,3981502,483750,"1024","71.55%","SP"
"716","Jaunpur","Uttar Pradesh","BAHADUR SONKAR","M","SC",48,"IJP",1461,13,764069,1662127,16,45.96935132,4494204,3981502,483750,"1024","71.55%","SP"
"717","Jaunpur","Uttar Pradesh","RAMCHANDAR","M","GEN",52,"RASD",1218,14,764069,1662127,16,45.96935132,4494204,3981502,483750,"1024","71.55%","SP"
"718","Jaunpur","Uttar Pradesh","GEETA SINGH","F","GEN",46,"RDMP",1173,15,764069,1662127,16,45.96935132,4494204,3981502,483750,"1024","71.55%","SP"
"719","Jaunpur","Uttar Pradesh","GIRAJA SHANKAR YADAVA","M","GEN",49,"GGP",1048,16,764069,1662127,16,45.96935132,4494204,3981502,483750,"1024","71.55%","SP"
"720","Jhansi","Uttar Pradesh","PRADEEP KUMAR JAIN (ADITYA)","M","GEN",47,"INC",252712,1,861859,1562082,18,55.17373608,1998603,1823930,147842,"890","75.05%","SP"
"721","Jhansi","Uttar Pradesh","RAMESH KUMAR SHARMA","M","GEN",56,"BSP",205042,2,861859,1562082,18,55.17373608,1998603,1823930,147842,"890","75.05%","SP"
"722","Jhansi","Uttar Pradesh","CHANDRPAL SINGH YADAV","M","GEN",50,"SP",132076,3,861859,1562082,18,55.17373608,1998603,1823930,147842,"890","75.05%","SP"
"723","Jhansi","Uttar Pradesh","SUJAN SINGH BUNDELA","M","GEN",63,"RSMD",105298,4,861859,1562082,18,55.17373608,1998603,1823930,147842,"890","75.05%","SP"
"724","Jhansi","Uttar Pradesh","RAVINDRA SHUKLA","M","GEN",50,"BJP",79724,5,861859,1562082,18,55.17373608,1998603,1823930,147842,"890","75.05%","SP"
"725","Jhansi","Uttar Pradesh","DEEPMALA KUSHWAHA","F","GEN",28,"RTKP",17399,6,861859,1562082,18,55.17373608,1998603,1823930,147842,"890","75.05%","SP"
"726","Jhansi","Uttar Pradesh","BAL KISHAN","M","GEN",37,"IND",13498,7,861859,1562082,18,55.17373608,1998603,1823930,147842,"890","75.05%","SP"
"727","Jhansi","Uttar Pradesh","MAHENDRA","M","GEN",39,"IND",7349,8,861859,1562082,18,55.17373608,1998603,1823930,147842,"890","75.05%","SP"
"728","Jhansi","Uttar Pradesh","PANKAJ RAWAT","M","GEN",37,"IND",7004,9,861859,1562082,18,55.17373608,1998603,1823930,147842,"890","75.05%","SP"
"729","Jhansi","Uttar Pradesh","RAMDAS","M","GEN",50,"BJTP",6872,10,861859,1562082,18,55.17373608,1998603,1823930,147842,"890","75.05%","SP"
"730","Jhansi","Uttar Pradesh","KAMTA PRASAD RAJPUT","M","GEN",56,"IND",6286,11,861859,1562082,18,55.17373608,1998603,1823930,147842,"890","75.05%","SP"
"731","Jhansi","Uttar Pradesh","MATHURA PRASAD","M","GEN",59,"IND",5320,12,861859,1562082,18,55.17373608,1998603,1823930,147842,"890","75.05%","SP"
"732","Jhansi","Uttar Pradesh","PARWAT SINGH","M","GEN",42,"IND",5106,13,861859,1562082,18,55.17373608,1998603,1823930,147842,"890","75.05%","SP"
"733","Jhansi","Uttar Pradesh","JAGAT VIKRAM SINGH","M","GEN",39,"IND",4262,14,861859,1562082,18,55.17373608,1998603,1823930,147842,"890","75.05%","SP"
"734","Jhansi","Uttar Pradesh","ABDESH BHOOSHAN SRIVASTAVA","M","GEN",48,"IND",4210,15,861859,1562082,18,55.17373608,1998603,1823930,147842,"890","75.05%","SP"
"735","Jhansi","Uttar Pradesh","BALAK DAS","M","GEN",40,"AD",4173,16,861859,1562082,18,55.17373608,1998603,1823930,147842,"890","75.05%","SP"
"736","Jhansi","Uttar Pradesh","MANMOHAN GUPTA","M","GEN",62,"IJP",3021,17,861859,1562082,18,55.17373608,1998603,1823930,147842,"890","75.05%","SP"
"737","Jhansi","Uttar Pradesh","BABU LAL NANGAL","M","GEN",65,"LSVP",2507,18,861859,1562082,18,55.17373608,1998603,1823930,147842,"890","75.05%","SP"
"738","Kairana","Uttar Pradesh","TABASSUM BEGUM","F","GEN",39,"BSP",283259,1,725758,1282551,15,56.58706749,4143512,2382914,1711453,"889","69.12%","RLD"
"739","Kairana","Uttar Pradesh","HUKUM SINGH","M","GEN",71,"BJP",260796,2,725758,1282551,15,56.58706749,4143512,2382914,1711453,"889","69.12%","RLD"
"740","Kairana","Uttar Pradesh","SHAJAN MASOOD","M","GEN",36,"SP",124802,3,725758,1282551,15,56.58706749,4143512,2382914,1711453,"889","69.12%","RLD"
"741","Kairana","Uttar Pradesh","SURENDRA KUMAR","M","GEN",45,"INC",37795,4,725758,1282551,15,56.58706749,4143512,2382914,1711453,"889","69.12%","RLD"
"742","Kairana","Uttar Pradesh","LAKHMI","M","GEN",53,"IND",5707,5,725758,1282551,15,56.58706749,4143512,2382914,1711453,"889","69.12%","RLD"
"743","Kairana","Uttar Pradesh","ADVOCATE BRAHAM PAL GURJAR","M","GEN",38,"IND",3635,6,725758,1282551,15,56.58706749,4143512,2382914,1711453,"889","69.12%","RLD"
"744","Kairana","Uttar Pradesh","MUKTA SINGH","F","GEN",35,"IND",2155,7,725758,1282551,15,56.58706749,4143512,2382914,1711453,"889","69.12%","RLD"
"745","Kairana","Uttar Pradesh","KARAN SINGH SAINI","M","GEN",40,"JSP",1758,8,725758,1282551,15,56.58706749,4143512,2382914,1711453,"889","69.12%","RLD"
"746","Kairana","Uttar Pradesh","KULDEEP","M","GEN",32,"IND",1228,9,725758,1282551,15,56.58706749,4143512,2382914,1711453,"889","69.12%","RLD"
"747","Kairana","Uttar Pradesh","ABHISHEK","M","GEN",25,"IND",1052,10,725758,1282551,15,56.58706749,4143512,2382914,1711453,"889","69.12%","RLD"
"748","Kairana","Uttar Pradesh","RAJ BAHADUR","M","SC",26,"IJP",814,11,725758,1282551,15,56.58706749,4143512,2382914,1711453,"889","69.12%","RLD"
"749","Kairana","Uttar Pradesh","PRIYA KUMAR","M","GEN",37,"ABHM",787,12,725758,1282551,15,56.58706749,4143512,2382914,1711453,"889","69.12%","RLD"
"750","Kairana","Uttar Pradesh","KUNWAR PAL","M","GEN",50,"RDMP",604,13,725758,1282551,15,56.58706749,4143512,2382914,1711453,"889","69.12%","RLD"
"751","Kairana","Uttar Pradesh","RAJNISH NOTIAL","M","SC",28,"ASP",486,14,725758,1282551,15,56.58706749,4143512,2382914,1711453,"889","69.12%","RLD"
"752","Kairana","Uttar Pradesh","SHAFIK","M","GEN",52,"UNLP",457,15,725758,1282551,15,56.58706749,4143512,2382914,1711453,"889","69.12%","RLD"
"753","Kaiserganj","Uttar Pradesh","BRIJBHUSHAN SHARAN SINGH","M","GEN",52,"SP",196063,1,565659,1376267,23,41.10096369,3487731,2291892,1169330,"892","49.36%","SP"
"754","Kaiserganj","Uttar Pradesh","SURENDRA NATH AWASTHI","M","GEN",53,"BSP",123864,2,565659,1376267,23,41.10096369,3487731,2291892,1169330,"892","49.36%","SP"
"755","Kaiserganj","Uttar Pradesh","DR LALTA PRASAD MISHRA ALIAS DR L P MISHRA","M","GEN",59,"BJP",120561,3,565659,1376267,23,41.10096369,3487731,2291892,1169330,"892","49.36%","SP"
"756","Kaiserganj","Uttar Pradesh","MOHD ALEEM","M","GEN",46,"INC",73140,4,565659,1376267,23,41.10096369,3487731,2291892,1169330,"892","49.36%","SP"
"757","Kaiserganj","Uttar Pradesh","JAGDISH  PRASAD","M","SC",38,"IND",7408,5,565659,1376267,23,41.10096369,3487731,2291892,1169330,"892","49.36%","SP"
"758","Kaiserganj","Uttar Pradesh","RAMENDER DEV PATHAK","M","GEN",60,"PECP",6272,6,565659,1376267,23,41.10096369,3487731,2291892,1169330,"892","49.36%","SP"
"759","Kaiserganj","Uttar Pradesh","ZAMEER AHMAD","M","GEN",53,"ANC",3870,7,565659,1376267,23,41.10096369,3487731,2291892,1169330,"892","49.36%","SP"
"760","Kaiserganj","Uttar Pradesh","VIMAL VERMA","M","GEN",30,"IND",3427,8,565659,1376267,23,41.10096369,3487731,2291892,1169330,"892","49.36%","SP"
"761","Kaiserganj","Uttar Pradesh","JITENDRA BAHADUR","M","GEN",57,"IND",3119,9,565659,1376267,23,41.10096369,3487731,2291892,1169330,"892","49.36%","SP"
"762","Kaiserganj","Uttar Pradesh","JAGDISH","M","GEN",40,"IND",2940,10,565659,1376267,23,41.10096369,3487731,2291892,1169330,"892","49.36%","SP"
"763","Kaiserganj","Uttar Pradesh","PARAMHANS SINGH","M","GEN",33,"IND",2742,11,565659,1376267,23,41.10096369,3487731,2291892,1169330,"892","49.36%","SP"
"764","Kaiserganj","Uttar Pradesh","DAYA RAM","M","GEN",41,"PDFO",2736,12,565659,1376267,23,41.10096369,3487731,2291892,1169330,"892","49.36%","SP"
"765","Kaiserganj","Uttar Pradesh","RADHEYSHYAM  BOAT","M","GEN",62,"IND",2442,13,565659,1376267,23,41.10096369,3487731,2291892,1169330,"892","49.36%","SP"
"766","Kaiserganj","Uttar Pradesh","CHANDRA  BHAN","M","GEN",42,"IND",2376,14,565659,1376267,23,41.10096369,3487731,2291892,1169330,"892","49.36%","SP"
"767","Kaiserganj","Uttar Pradesh","RAJ KISHOR SINGH","M","GEN",38,"IND",2277,15,565659,1376267,23,41.10096369,3487731,2291892,1169330,"892","49.36%","SP"
"768","Kaiserganj","Uttar Pradesh","HAFEEZ","M","GEN",47,"AD",1907,16,565659,1376267,23,41.10096369,3487731,2291892,1169330,"892","49.36%","SP"
"769","Kaiserganj","Uttar Pradesh","MANOJ KUMAR","M","GEN",33,"LD",1860,17,565659,1376267,23,41.10096369,3487731,2291892,1169330,"892","49.36%","SP"
"770","Kaiserganj","Uttar Pradesh","RAM PRAKSH","M","SC",39,"RPI(A)",1736,18,565659,1376267,23,41.10096369,3487731,2291892,1169330,"892","49.36%","SP"
"771","Kaiserganj","Uttar Pradesh","UDAI RAJ","M","SC",52,"IND",1651,19,565659,1376267,23,41.10096369,3487731,2291892,1169330,"892","49.36%","SP"
"772","Kaiserganj","Uttar Pradesh","OM PRAKASH","M","GEN",35,"IND",1549,20,565659,1376267,23,41.10096369,3487731,2291892,1169330,"892","49.36%","SP"
