,PC.name,State.name,Candidate.Name,Candidate.Sex,Candidate.Category,Candidate.Age,Party.Abbreviation,Total.Votes.Polled,Position,Total.voters,Total_Electors,TOT_CONTESTANT,POLL.PERCENTAGE,Total.Persons,Total.HinduPersons,Total.Muslim.Persons,Sex Ratio (per 1000),Average Literacy,INCUMBENT_PARTY,Incumbency
297,MORENA,Madhya Pradesh,VIVEK APTE,M,GEN,45,IND,1534,12,710729,1339897,24,53.04355484,1965970,1875495,76159,840,71.03%,BJP,0
298,MORENA,Madhya Pradesh,DEVENDRA SINGH SIKARWAR,M,GEN,35,AIFB,1520,13,710729,1339897,24,53.04355484,1965970,1875495,76159,840,71.03%,BJP,0
299,MORENA,Madhya Pradesh,RAM SEWAK,M,SC,38,IND,1455,14,710729,1339897,24,53.04355484,1965970,1875495,76159,840,71.03%,BJP,0
300,MORENA,Madhya Pradesh,JOGENDR,M,GEN,30,IND,1425,15,710729,1339897,24,53.04355484,1965970,1875495,76159,840,71.03%,BJP,0
301,MORENA,Madhya Pradesh,SATYENDRA JAIN SHAMMI,M,GEN,43,IND,1410,16,710729,1339897,24,53.04355484,1965970,1875495,76159,840,71.03%,BJP,0
302,MORENA,Madhya Pradesh,MAHESH JATAV,M,SC,32,IND,1323,17,710729,1339897,24,53.04355484,1965970,1875495,76159,840,71.03%,BJP,0
303,MORENA,Madhya Pradesh,RAMNIWAS KUSHWAH,M,GEN,30,IND,1101,18,710729,1339897,24,53.04355484,1965970,1875495,76159,840,71.03%,BJP,0
304,MORENA,Madhya Pradesh,GANDRV,M,SC,27,IND,958,19,710729,1339897,24,53.04355484,1965970,1875495,76159,840,71.03%,BJP,0
305,MORENA,Madhya Pradesh,VIJAY KUMAR,M,GEN,32,IND,916,20,710729,1339897,24,53.04355484,1965970,1875495,76159,840,71.03%,BJP,0
306,MORENA,Madhya Pradesh,UTTAM SINGH MITTAL,M,SC,32,IND,877,21,710729,1339897,24,53.04355484,1965970,1875495,76159,840,71.03%,BJP,0
307,MORENA,Madhya Pradesh,USHA RAWAT,F,GEN,34,IND,873,22,710729,1339897,24,53.04355484,1965970,1875495,76159,840,71.03%,BJP,0
308,MORENA,Madhya Pradesh,VISHANLAL AGARWAL (GOKAL M.P.),M,GEN,54,SVSP,818,23,710729,1339897,24,53.04355484,1965970,1875495,76159,840,71.03%,BJP,0
309,MORENA,Madhya Pradesh,RAMBABU SINGH PARIHAR,M,SC,45,LJP,806,24,710729,1339897,24,53.04355484,1965970,1875495,76159,840,71.03%,BJP,0
310,RAJGARH,Madhya Pradesh,NARAYANSINGH AMLABE,M,GEN,58,INC,319371,1,650475,1261062,9,51.58152414,1545814,1433879,106928,956,61.21%,BJP,0
311,RAJGARH,Madhya Pradesh,LAKSHMAN SINGH,M,GEN,54,BJP,294983,2,650475,1261062,9,51.58152414,1545814,1433879,106928,956,61.21%,BJP,1
312,RAJGARH,Madhya Pradesh,LAXMANSINGH AAMDOR,M,GEN,28,IND,11311,3,650475,1261062,9,51.58152414,1545814,1433879,106928,956,61.21%,BJP,0
313,RAJGARH,Madhya Pradesh,SHIVNARAYAN AHIRWAR,M,SC,33,BSP,9599,4,650475,1261062,9,51.58152414,1545814,1433879,106928,956,61.21%,BJP,0
314,RAJGARH,Madhya Pradesh,INDER SING LODHI,M,GEN,34,IND,4304,5,650475,1261062,9,51.58152414,1545814,1433879,106928,956,61.21%,BJP,0
315,RAJGARH,Madhya Pradesh,LAXMAN VERMA,M,SC,64,IND,4276,6,650475,1261062,9,51.58152414,1545814,1433879,106928,956,61.21%,BJP,0
316,RAJGARH,Madhya Pradesh,SHYAM SUNDER RATHI,M,GEN,50,SHS,2497,7,650475,1261062,9,51.58152414,1545814,1433879,106928,956,61.21%,BJP,0
317,RAJGARH,Madhya Pradesh,BALBIR CHOUDHARY PATRAKAR,M,GEN,52,IND,2015,8,650475,1261062,9,51.58152414,1545814,1433879,106928,956,61.21%,BJP,0
318,RAJGARH,Madhya Pradesh,RAJESH RATELIYA,M,SC,27,LJP,1988,9,650475,1261062,9,51.58152414,1545814,1433879,106928,956,61.21%,BJP,0
319,RATLAM,Madhya Pradesh,KANTILAL BHURIA,M,ST,59,INC,308923,1,637481,1251597,10,50.93340748,1455069,1267043,151071,971,66.78%,INC,1
320,RATLAM,Madhya Pradesh,DILEEPSINGH BHURIA,M,ST,63,BJP,251255,2,637481,1251597,10,50.93340748,1455069,1267043,151071,971,66.78%,INC,0
321,RATLAM,Madhya Pradesh,RAMESHWOR SINGAR,M,ST,32,IND,22946,3,637481,1251597,10,50.93340748,1455069,1267043,151071,971,66.78%,INC,0
322,RATLAM,Madhya Pradesh,BHERUSING DAMOR,M,ST,63,JD(U),14257,4,637481,1251597,10,50.93340748,1455069,1267043,151071,971,66.78%,INC,0
323,RATLAM,Madhya Pradesh,JEEVANLAL,M,ST,38,SP,12236,5,637481,1251597,10,50.93340748,1455069,1267043,151071,971,66.78%,INC,0
324,RATLAM,Madhya Pradesh,RAMESH SOLANKI,M,ST,35,BSP,8096,6,637481,1251597,10,50.93340748,1455069,1267043,151071,971,66.78%,INC,0
325,RATLAM,Madhya Pradesh,BHADIYA DABAR,M,ST,49,IND,6708,7,637481,1251597,10,50.93340748,1455069,1267043,151071,971,66.78%,INC,0
326,RATLAM,Madhya Pradesh,KALUSINGH BHABHR,M,ST,27,SHS,5659,8,637481,1251597,10,50.93340748,1455069,1267043,151071,971,66.78%,INC,0
327,RATLAM,Madhya Pradesh,JALAM SINGH PATEL,M,ST,40,RDMP,4174,9,637481,1251597,10,50.93340748,1455069,1267043,151071,971,66.78%,INC,0
328,RATLAM,Madhya Pradesh,UDAY SINGH MACHAR,M,ST,38,RPI(A),3175,10,637481,1251597,10,50.93340748,1455069,1267043,151071,971,66.78%,INC,0
329,REWA,Madhya Pradesh,DEORAJ SINGH PATEL,M,GEN,36,BSP,172002,1,603648,1248727,15,48.34107055,2365106,2268838,85414,931,71.62%,BJP,0
330,REWA,Madhya Pradesh,SUNDER LAL TIWARI,M,GEN,51,INC,167981,2,603648,1248727,15,48.34107055,2365106,2268838,85414,931,71.62%,BJP,0
331,REWA,Madhya Pradesh,CHANDRA MANI TRIPATHI,M,GEN,62,BJP,116300,3,603648,1248727,15,48.34107055,2365106,2268838,85414,931,71.62%,BJP,1
332,REWA,Madhya Pradesh,PUSHPRAJ SINGH,M,GEN,48,SP,109684,4,603648,1248727,15,48.34107055,2365106,2268838,85414,931,71.62%,BJP,0
333,REWA,Madhya Pradesh,HIRALAL VISHWAKARMA,M,GEN,56,IND,7654,5,603648,1248727,15,48.34107055,2365106,2268838,85414,931,71.62%,BJP,0
334,REWA,Madhya Pradesh,BADRI PRASAD KUSHWAHA,M,GEN,47,AD,4756,6,603648,1248727,15,48.34107055,2365106,2268838,85414,931,71.62%,BJP,0
335,REWA,Madhya Pradesh,SUNDAR LAL,M,GEN,37,IND,4123,7,603648,1248727,15,48.34107055,2365106,2268838,85414,931,71.62%,BJP,0
336,REWA,Madhya Pradesh,VIMALA SONDHIA,F,GEN,53,LJP,4019,8,603648,1248727,15,48.34107055,2365106,2268838,85414,931,71.62%,BJP,0
337,REWA,Madhya Pradesh,BRAHMDUTTMISHRA ALIAS CHHOTE MURAITHA,M,GEN,46,IND,3638,9,603648,1248727,15,48.34107055,2365106,2268838,85414,931,71.62%,BJP,0
338,REWA,Madhya Pradesh,SUKHENDRA PRATAP,M,GEN,44,IND,3164,10,603648,1248727,15,48.34107055,2365106,2268838,85414,931,71.62%,BJP,0
339,REWA,Madhya Pradesh,SALMA,F,GEN,33,AIFB,2975,11,603648,1248727,15,48.34107055,2365106,2268838,85414,931,71.62%,BJP,0
340,REWA,Madhya Pradesh,JAIKARAN SAKET,M,SC,48,IND,2681,12,603648,1248727,15,48.34107055,2365106,2268838,85414,931,71.62%,BJP,0
341,REWA,Madhya Pradesh,MD. AKEEL KHAN (BACHCHA BHAI),M,GEN,34,IND,1631,13,603648,1248727,15,48.34107055,2365106,2268838,85414,931,71.62%,BJP,0
342,REWA,Madhya Pradesh,RAMAYAN PRASAD PATEL,M,GEN,42,YVP,1605,14,603648,1248727,15,48.34107055,2365106,2268838,85414,931,71.62%,BJP,0
343,REWA,Madhya Pradesh,RAMKISHAN NIRAT (SAKET),M,SC,32,RPI(A),1428,15,603648,1248727,15,48.34107055,2365106,2268838,85414,931,71.62%,BJP,0
344,SAGAR,Madhya Pradesh,BHUPENDRA SINGH,M,GEN,46,BJP,323954,1,570331,1185166,12,48.12245711,2378458,2198297,103480,893,76.46%,BJP,1
345,SAGAR,Madhya Pradesh,ASLAM SHER KHAN,M,GEN,55,INC,192786,2,570331,1185166,12,48.12245711,2378458,2198297,103480,893,76.46%,BJP,0
346,SAGAR,Madhya Pradesh,GOURI SINGH YADAV,M,GEN,59,SP,12716,3,570331,1185166,12,48.12245711,2378458,2198297,103480,893,76.46%,BJP,0
347,SAGAR,Madhya Pradesh,AHIRWAR NARESH BOUDHA,M,SC,37,BSP,12703,4,570331,1185166,12,48.12245711,2378458,2198297,103480,893,76.46%,BJP,0
348,SAGAR,Madhya Pradesh,RAMKISHAN RAMA,M,GEN,39,IND,11017,5,570331,1185166,12,48.12245711,2378458,2198297,103480,893,76.46%,BJP,0
349,SAGAR,Madhya Pradesh,ARVIND  DANGI,M,GEN,34,PRSP,6374,6,570331,1185166,12,48.12245711,2378458,2198297,103480,893,76.46%,BJP,0
350,SAGAR,Madhya Pradesh,GOMAT SINGH MAHARAJ SINGH DANGI,M,GEN,71,IND,2390,7,570331,1185166,12,48.12245711,2378458,2198297,103480,893,76.46%,BJP,0
351,SAGAR,Madhya Pradesh,SANJAY BHAI ADVOCATE RAVIDASI,M,SC,31,GMS,2190,8,570331,1185166,12,48.12245711,2378458,2198297,103480,893,76.46%,BJP,0
352,SAGAR,Madhya Pradesh,ASHOK MISHRA,M,GEN,45,IND,2161,9,570331,1185166,12,48.12245711,2378458,2198297,103480,893,76.46%,BJP,0
353,SAGAR,Madhya Pradesh,DHAN SINGH AHIRWAR,M,SC,33,LJP,1526,10,570331,1185166,12,48.12245711,2378458,2198297,103480,893,76.46%,BJP,0
354,SAGAR,Madhya Pradesh,SIDHARTH BOUDHA  AHIRWAR,M,SC,35,RPI(A),1490,11,570331,1185166,12,48.12245711,2378458,2198297,103480,893,76.46%,BJP,0
355,SAGAR,Madhya Pradesh,VINOD DIWAR GOUND,M,ST,27,GGP,1014,12,570331,1185166,12,48.12245711,2378458,2198297,103480,893,76.46%,BJP,0
356,SATNA,Madhya Pradesh,GANESH SINGH,M,GEN,46,BJP,194624,1,659614,1207500,21,54.62641822,2228935,2158623,59471,926,72.26%,BJP,1
357,SATNA,Madhya Pradesh,SUKHLAL KUSHWAHA,M,GEN,46,BSP,190206,2,659614,1207500,21,54.62641822,2228935,2158623,59471,926,72.26%,BJP,0
358,SATNA,Madhya Pradesh,PT. RAJARAM TRIPATHI,M,GEN,56,SP,130339,3,659614,1207500,21,54.62641822,2228935,2158623,59471,926,72.26%,BJP,0
359,SATNA,Madhya Pradesh,SUDHIR SINGH TOMAR,M,GEN,41,INC,90806,4,659614,1207500,21,54.62641822,2228935,2158623,59471,926,72.26%,BJP,0
360,SATNA,Madhya Pradesh,BHAIYALAL URMALIYA,M,GEN,62,IND,8865,5,659614,1207500,21,54.62641822,2228935,2158623,59471,926,72.26%,BJP,0
361,SATNA,Madhya Pradesh,MANISH KUMAR JAIN,M,GEN,31,IND,5177,6,659614,1207500,21,54.62641822,2228935,2158623,59471,926,72.26%,BJP,0
362,SATNA,Madhya Pradesh,ASHOK KUSHWAHA,M,GEN,28,IND,4547,7,659614,1207500,21,54.62641822,2228935,2158623,59471,926,72.26%,BJP,0
363,SATNA,Madhya Pradesh,CHHOTELAL,M,SC,59,IND,3962,8,659614,1207500,21,54.62641822,2228935,2158623,59471,926,72.26%,BJP,0
364,SATNA,Madhya Pradesh,CHHOTELAL SINGH GOND,M,ST,65,GMS,3892,9,659614,1207500,21,54.62641822,2228935,2158623,59471,926,72.26%,BJP,0
365,SATNA,Madhya Pradesh,RAMVISHWAS BASORE,M,SC,38,IND,3315,10,659614,1207500,21,54.62641822,2228935,2158623,59471,926,72.26%,BJP,0
366,SATNA,Madhya Pradesh,RAM SAJIVAN,M,ST,46,IND,3046,11,659614,1207500,21,54.62641822,2228935,2158623,59471,926,72.26%,BJP,0
367,SATNA,Madhya Pradesh,ASHOK KUMAR KUSHWAHA,M,GEN,33,IND,2839,12,659614,1207500,21,54.62641822,2228935,2158623,59471,926,72.26%,BJP,0
368,SATNA,Madhya Pradesh,ONKAR SINGH,M,GEN,56,ABHKP,2633,13,659614,1207500,21,54.62641822,2228935,2158623,59471,926,72.26%,BJP,0
369,SATNA,Madhya Pradesh,RAMAYAN CHAUDHARI,M,SC,39,IND,2468,14,659614,1207500,21,54.62641822,2228935,2158623,59471,926,72.26%,BJP,0
370,SATNA,Madhya Pradesh,MUNNI KRANTI,F,ST,44,IND,2409,15,659614,1207500,21,54.62641822,2228935,2158623,59471,926,72.26%,BJP,0
371,SATNA,Madhya Pradesh,SHOBHNATH SEN,M,GEN,29,LJP,2369,16,659614,1207500,21,54.62641822,2228935,2158623,59471,926,72.26%,BJP,0
372,SATNA,Madhya Pradesh,SUNDERLAL CHAUDHARI,M,SC,64,IJP,1789,17,659614,1207500,21,54.62641822,2228935,2158623,59471,926,72.26%,BJP,0
373,SATNA,Madhya Pradesh,RAJESH SINGH BAGHEL,M,GEN,41,GGP,1780,18,659614,1207500,21,54.62641822,2228935,2158623,59471,926,72.26%,BJP,0
374,SATNA,Madhya Pradesh,B BALLABH CHARYA,M,GEN,38,AIC,1718,19,659614,1207500,21,54.62641822,2228935,2158623,59471,926,72.26%,BJP,0
375,SATNA,Madhya Pradesh,GIRJA SINGH PATEL,M,GEN,49,AD,1560,20,659614,1207500,21,54.62641822,2228935,2158623,59471,926,72.26%,BJP,0
376,SATNA,Madhya Pradesh,PRAMILA,F,SC,43,RPI(A),1261,21,659614,1207500,21,54.62641822,2228935,2158623,59471,926,72.26%,BJP,0
377,SHAHDOL,Madhya Pradesh,RAJESH NANDINI SINGH,F,ST,52,INC,263434,1,629897,1272377,8,49.50553177,1066063,997073,42426,974,66.67%,BJP,0
378,SHAHDOL,Madhya Pradesh,NARENDRA SINGH MARAVI,M,ST,29,BJP,250019,2,629897,1272377,8,49.50553177,1066063,997073,42426,974,66.67%,BJP,1
379,SHAHDOL,Madhya Pradesh,RAMRATAN SINGH PAVLE,M,ST,28,GGP,30967,3,629897,1272377,8,49.50553177,1066063,997073,42426,974,66.67%,BJP,0
380,SHAHDOL,Madhya Pradesh,MANOHAR SINGH MARAVI,M,ST,46,BSP,26757,4,629897,1272377,8,49.50553177,1066063,997073,42426,974,66.67%,BJP,0
381,SHAHDOL,Madhya Pradesh,SADAN SINGH BHARIA,M,ST,39,CPI,24210,5,629897,1272377,8,49.50553177,1066063,997073,42426,974,66.67%,BJP,0
382,SHAHDOL,Madhya Pradesh,CHANDRA PRATAP SINGH (BABA SAHAB),M,ST,51,SP,15431,6,629897,1272377,8,49.50553177,1066063,997073,42426,974,66.67%,BJP,0
383,SHAHDOL,Madhya Pradesh,GANPAT GOND,M,ST,38,GMS,10492,7,629897,1272377,8,49.50553177,1066063,997073,42426,974,66.67%,BJP,0
384,SHAHDOL,Madhya Pradesh,KRISHN PAL SINGH PAVEL,M,ST,29,LJP,8062,8,629897,1272377,8,49.50553177,1066063,997073,42426,974,66.67%,BJP,0
385,SIDHI,Madhya Pradesh,GOVIND PRASAD MISHRA,M,GEN,60,BJP,270914,1,675876,1358291,11,49.75929311,1127033,1077545,34419,957,64.43%,BJP,1
386,SIDHI,Madhya Pradesh,INDRAJEET KUMAR,M,GEN,61,INC,225174,2,675876,1358291,11,49.75929311,1127033,1077545,34419,957,64.43%,BJP,0
387,SIDHI,Madhya Pradesh,VEENA SINGH (VEENA DIDI),F,GEN,56,IND,66985,3,675876,1358291,11,49.75929311,1127033,1077545,34419,957,64.43%,BJP,0
388,SIDHI,Madhya Pradesh,ASHOK KUMAR SHAH,M,GEN,34,BSP,53760,4,675876,1358291,11,49.75929311,1127033,1077545,34419,957,64.43%,BJP,0
389,SIDHI,Madhya Pradesh,VEENA SINGH NETI,F,ST,34,GGP,20598,5,675876,1358291,11,49.75929311,1127033,1077545,34419,957,64.43%,BJP,0
390,SIDHI,Madhya Pradesh,MANIK SINGH,M,ST,43,SP,13724,6,675876,1358291,11,49.75929311,1127033,1077545,34419,957,64.43%,BJP,0
391,SIDHI,Madhya Pradesh,MAHENDRA BHAIYA (DIKSHIT),M,GEN,42,IND,6268,7,675876,1358291,11,49.75929311,1127033,1077545,34419,957,64.43%,BJP,0
392,SIDHI,Madhya Pradesh,RAMAKANT PANDEY MALAIHNA,M,GEN,63,IND,6244,8,675876,1358291,11,49.75929311,1127033,1077545,34419,957,64.43%,BJP,0
393,SIDHI,Madhya Pradesh,MADAN MOHAN JAISWAL (ADVOCATE),M,GEN,36,IND,4387,9,675876,1358291,11,49.75929311,1127033,1077545,34419,957,64.43%,BJP,0
394,SIDHI,Madhya Pradesh,BABOOLAL JAISWAL,M,GEN,39,IND,4142,10,675876,1358291,11,49.75929311,1127033,1077545,34419,957,64.43%,BJP,0
395,SIDHI,Madhya Pradesh,LOLAR SINGH URETI,M,ST,29,GMS,3611,11,675876,1358291,11,49.75929311,1127033,1077545,34419,957,64.43%,BJP,0
396,TIKAMGARH,Madhya Pradesh,VIRENDRA KUMAR,M,SC,55,BJP,200109,1,525285,1209553,17,43.42802672,1445166,1383475,44143,901,61.43%,NA,0
397,TIKAMGARH,Madhya Pradesh,AHIRWAR VRINDAVAN,M,SC,48,INC,158247,2,525285,1209553,17,43.42802672,1445166,1383475,44143,901,61.43%,NA,0
398,TIKAMGARH,Madhya Pradesh,CHINTAMAN KORI RAMPURIYA,M,SC,64,SP,80625,3,525285,1209553,17,43.42802672,1445166,1383475,44143,901,61.43%,NA,0
399,TIKAMGARH,Madhya Pradesh,G.D.,M,SC,62,BSP,35993,4,525285,1209553,17,43.42802672,1445166,1383475,44143,901,61.43%,NA,0
400,TIKAMGARH,Madhya Pradesh,VRINDAVAN AHIRWAR,M,SC,39,IND,8095,5,525285,1209553,17,43.42802672,1445166,1383475,44143,901,61.43%,NA,0
401,TIKAMGARH,Madhya Pradesh,PARWAT LAL,M,SC,35,IND,7211,6,525285,1209553,17,43.42802672,1445166,1383475,44143,901,61.43%,NA,0
402,TIKAMGARH,Madhya Pradesh,SHRIPAT SHIKSHAK,M,SC,37,IND,6656,7,525285,1209553,17,43.42802672,1445166,1383475,44143,901,61.43%,NA,0
403,TIKAMGARH,Madhya Pradesh,AHIRWAR JAGDISH PRASAD,M,SC,28,LJP,5135,8,525285,1209553,17,43.42802672,1445166,1383475,44143,901,61.43%,NA,0
404,TIKAMGARH,Madhya Pradesh,LAXMI PRASAD AHIRWAR,M,SC,40,IND,3554,9,525285,1209553,17,43.42802672,1445166,1383475,44143,901,61.43%,NA,0
405,TIKAMGARH,Madhya Pradesh,RAMCHARAN AHIRWAR,M,SC,47,IND,3337,10,525285,1209553,17,43.42802672,1445166,1383475,44143,901,61.43%,NA,0
406,TIKAMGARH,Madhya Pradesh,DAYARAM,M,SC,30,IND,3284,11,525285,1209553,17,43.42802672,1445166,1383475,44143,901,61.43%,NA,0
407,TIKAMGARH,Madhya Pradesh,AHIRWAR RAMSWAROOP,M,SC,38,RSMD,3190,12,525285,1209553,17,43.42802672,1445166,1383475,44143,901,61.43%,NA,0
408,TIKAMGARH,Madhya Pradesh,VISHAN LAL BASHNKAR,M,SC,43,PRSP,3106,13,525285,1209553,17,43.42802672,1445166,1383475,44143,901,61.43%,NA,0
409,TIKAMGARH,Madhya Pradesh,KAMLAPAT KUMHAR,M,SC,40,IND,2112,14,525285,1209553,17,43.42802672,1445166,1383475,44143,901,61.43%,NA,0
410,TIKAMGARH,Madhya Pradesh,CHAMAN LAL BAWARA,M,SC,74,IND,1776,15,525285,1209553,17,43.42802672,1445166,1383475,44143,901,61.43%,NA,0
411,TIKAMGARH,Madhya Pradesh,KHARGA PRASAD,M,SC,58,IND,1572,16,525285,1209553,17,43.42802672,1445166,1383475,44143,901,61.43%,NA,0
412,TIKAMGARH,Madhya Pradesh,AHIRWAR GYADIN,M,SC,42,IND,1178,17,525285,1209553,17,43.42802672,1445166,1383475,44143,901,61.43%,NA,0
413,UJJAIN,Madhya Pradesh,GUDDU PREMCHAND,M,SC,41,INC,326905,1,667598,1253686,9,53.250814,1986864,1718204,233133,955,72.34%,BJP,0
414,UJJAIN,Madhya Pradesh,DR. SATYANARAYAN JATIYA,M,SC,63,BJP,311064,2,667598,1253686,9,53.250814,1986864,1718204,233133,955,72.34%,BJP,1
415,UJJAIN,Madhya Pradesh,BABOOLAL THAWALIYA,M,SC,43,BSP,9224,3,667598,1253686,9,53.250814,1986864,1718204,233133,955,72.34%,BJP,0
416,UJJAIN,Madhya Pradesh,SHIVKUMAR GAUR,M,SC,41,IND,7529,4,667598,1253686,9,53.250814,1986864,1718204,233133,955,72.34%,BJP,0
417,UJJAIN,Madhya Pradesh,MADANLAL RAJORA,M,SC,44,LJP,4546,5,667598,1253686,9,53.250814,1986864,1718204,233133,955,72.34%,BJP,0
418,UJJAIN,Madhya Pradesh,LALCHAND BERWA GOME,M,SC,52,IND,2776,6,667598,1253686,9,53.250814,1986864,1718204,233133,955,72.34%,BJP,0
419,UJJAIN,Madhya Pradesh,DINESH JATWA,M,SC,30,IND,2707,7,667598,1253686,9,53.250814,1986864,1718204,233133,955,72.34%,BJP,0
420,UJJAIN,Madhya Pradesh,INDARALAL VARMA,M,SC,58,IND,1502,8,667598,1253686,9,53.250814,1986864,1718204,233133,955,72.34%,BJP,0
421,UJJAIN,Madhya Pradesh,ASHOK NARAYAN,M,SC,30,IND,1300,9,667598,1253686,9,53.250814,1986864,1718204,233133,955,72.34%,BJP,0
422,VIDISHA,Madhya Pradesh,SUSHMA SWARAJ,F,GEN,57,BJP,438235,1,556434,1233394,8,45.11405115,1458875,1287391,149548,896,70.53%,BJP,1
423,VIDISHA,Madhya Pradesh,CHOUDHARY MUNABBAR SALIM,M,GEN,50,SP,48391,2,556434,1233394,8,45.11405115,1458875,1287391,149548,896,70.53%,BJP,0
424,VIDISHA,Madhya Pradesh,DR.PREMSHANKAR SHARMA,M,GEN,44,BSP,37142,3,556434,1233394,8,45.11405115,1458875,1287391,149548,896,70.53%,BJP,0
425,VIDISHA,Madhya Pradesh,BHAI MUNSHILAL SILAWAT,M,SC,25,RPI(A),12136,4,556434,1233394,8,45.11405115,1458875,1287391,149548,896,70.53%,BJP,0
426,VIDISHA,Madhya Pradesh,RAJESHWAR SINGH YADAV (RAO),M,GEN,39,IND,7596,5,556434,1233394,8,45.11405115,1458875,1287391,149548,896,70.53%,BJP,0
427,VIDISHA,Madhya Pradesh,HARBHAJAN JANGRE,M,SC,33,LJP,5054,6,556434,1233394,8,45.11405115,1458875,1287391,149548,896,70.53%,BJP,0
428,VIDISHA,Madhya Pradesh,GANESHRAM LODHI,M,GEN,44,IND,4434,7,556434,1233394,8,45.11405115,1458875,1287391,149548,896,70.53%,BJP,0
429,VIDISHA,Madhya Pradesh,RAM GOPAL MALVIYA,M,GEN,35,RDMP,3140,8,556434,1233394,8,45.11405115,1458875,1287391,149548,896,70.53%,BJP,0
